Name of Restaurant,City,Country Code,Day of week,Start Time hour,Start Time Minute,End time hour,End time minute
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Abeno Too,London,GB,0,0,00,0,00
Abeno Too,London,GB,1,0,00,0,00
Abeno Too,London,GB,2,0,00,0,00
Abeno Too,London,GB,3,0,00,0,00
Abeno Too,London,GB,4,0,00,0,00
Abeno Too,London,GB,5,0,00,0,00
Abeno Too,London,GB,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Aboil Cafe,Washington,US,0,0,00,0,00
Aboil Cafe,Washington,US,1,0,00,0,00
Aboil Cafe,Washington,US,2,0,00,0,00
Aboil Cafe,Washington,US,3,0,00,0,00
Aboil Cafe,Washington,US,4,0,00,0,00
Aboil Cafe,Washington,US,5,0,00,0,00
Aboil Cafe,Washington,US,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abu Zaad,London,GB,0,0,00,0,00
Abu Zaad,London,GB,1,0,00,0,00
Abu Zaad,London,GB,2,0,00,0,00
Abu Zaad,London,GB,3,0,00,0,00
Abu Zaad,London,GB,4,0,00,0,00
Abu Zaad,London,GB,5,0,00,0,00
Abu Zaad,London,GB,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Abuela's Tacos,Las Vegas,US,0,0,00,0,00
Abuela's Tacos,Las Vegas,US,1,0,00,0,00
Abuela's Tacos,Las Vegas,US,2,0,00,0,00
Abuela's Tacos,Las Vegas,US,3,0,00,0,00
Abuela's Tacos,Las Vegas,US,4,0,00,0,00
Abuela's Tacos,Las Vegas,US,5,0,00,0,00
Abuela's Tacos,Las Vegas,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
Acero,Denver,US,0,0,00,0,00
Acero,Denver,US,1,0,00,0,00
Acero,Denver,US,2,0,00,0,00
Acero,Denver,US,3,0,00,0,00
Acero,Denver,US,4,0,00,0,00
Acero,Denver,US,5,0,00,0,00
Acero,Denver,US,6,0,00,0,00
ACMI Cafe & Bar,Melbourne,AU,0,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,1,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,2,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,3,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,4,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,5,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,6,0,00,0,00
ACMI Cafe & Bar,Melbourne,AU,0,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,1,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,2,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,3,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,4,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,5,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,6,0,00,0,00
ACMI Cafe & Bar,Melbourne,AU,0,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,1,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,2,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,3,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,4,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,5,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,6,0,00,0,00
ACMI Cafe & Bar,Melbourne,AU,0,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,1,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,2,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,3,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,4,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,5,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,6,0,00,0,00
ACMI Cafe & Bar,Melbourne,AU,0,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,1,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,2,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,3,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,4,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,5,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,6,0,00,0,00
ACMI Cafe & Bar,Melbourne,AU,0,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,1,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,2,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,3,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,4,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,5,0,30,0,00
ACMI Cafe & Bar,Melbourne,AU,6,0,00,0,00
ACMI Cafe & Bar,Melbourne,AU,0,0,30,0,00
